k,FinalSpeed,EstimatedSpeed,PercentError
99,4.854081134032361,4.35927,10.193711735430316
23,2.134104636529376,0.38090086,82.15172521005294
24,2.134104636529376,0.91745234,57.00996475741281
25,2.134104636529376,0.9120736,57.26200128141748
26,2.134104636529376,0.9048362,57.60113340565002
30,2.134104636529376,1.1396246,46.59940397789381
31,2.134104636529376,1.6315084,23.550686201329725
32,2.134104636529376,1.7092133,19.909585145010762
33,2.134104636529376,1.6624174,22.10234759117839
34,2.134104636529376,1.8832066,11.756594607570339
35,2.134104636529376,2.0161037,5.529292706773793
36,2.134104636529376,1.5476127,27.481875040552296
37,2.134104636529376,1.3590779,36.31624676751263
38,2.134104636529376,1.2754259,40.23601799469917
39,2.134104636529376,1.2847943,39.79703203839422
40,2.134104636529376,1.2509952,41.38079559287112
41,2.134104636529376,1.1612897,45.584219627880294
42,2.134104636529376,1.2062635,43.4768323198529
43,2.134104636529376,1.2938766,39.371452280174616
44,2.134104636529376,1.3772836,35.46316569601453
45,2.134104636529376,1.4349837,32.75944835348707
46,2.134104636529376,1.4828677,30.51569766726815
47,2.134104636529376,1.4388194,32.57971592448941
48,2.134104636529376,1.3619003,36.1839946234006
49,2.134104636529376,1.2802181,40.01146417676947
50,2.134104636529376,1.190495,44.21571492732725
51,2.134104636529376,1.181139,44.65411994838184
52,2.134104636529376,1.2318668,42.277111653194474
53,2.134104636529376,1.325006,37.91279089749756
54,2.134104636529376,1.3334146,37.51878273576897
55,2.134104636529376,1.3112159,38.558969645211675
56,2.134104636529376,1.2133355,43.1454534468464
57,2.134104636529376,1.0662699,50.036663792324944
58,2.134104636529376,1.0708346,49.82276790187311
59,2.134104636529376,1.0937586,48.748596280284026
60,2.134104636529376,1.1245632,47.30515093243385
61,2.134104636529376,1.1645603,45.430964440101214
62,2.134104636529376,1.2139192,43.11810480275228
63,2.134104636529376,1.3018517,38.99775450854535
64,2.134104636529376,1.3233328,37.99119481263342
65,2.134104636529376,1.363812,36.09441887652695
66,2.134104636529376,1.3612208,36.21583434385332
67,2.134104636529376,1.3027611,38.95514514229739
68,2.134104636529376,1.3164802,38.312295600441146
69,2.134104636529376,1.2518644,41.34006309435511
70,2.134104636529376,1.2628026,40.82752179788851
71,2.134104636529376,1.2523074,41.31930583098629
72,2.134104636529376,1.3139853,38.42919764774544
73,2.134104636529376,1.2943563,39.348974554718176
74,2.134104636529376,1.2713256,40.428151156925786
75,2.134104636529376,1.2920885,39.45524101820809
76,2.134104636529376,1.3040233,38.896001465077504
77,2.134104636529376,1.303534,38.91892606380346
78,2.134104636529376,1.347682,36.85023798091579
79,2.134104636529376,1.3802271,35.3252382613797
80,2.134104636529376,1.3896394,34.884196688035
81,2.134104636529376,1.3826442,35.21197823122193
82,2.134104636529376,1.3606668,36.241797680811956
83,2.134104636529376,1.3350081,37.44411021243355
84,2.134104636529376,1.2897243,39.56602090172007
85,2.134104636529376,1.3152599,38.36947303527518
86,2.134104636529376,1.3005829,39.0572109970539
87,2.134104636529376,1.3187652,38.205224765066106
88,2.134104636529376,1.3309422,37.63463463088992
89,2.134104636529376,1.3709354,35.76062688786509
90,2.134104636529376,1.4344516,32.784383881925834
91,2.134104636529376,1.4940157,29.993325158872285
92,2.134104636529376,1.5122566,29.138590656276996
93,2.134104636529376,1.5556116,27.10706008574924
94,2.134104636529376,1.5667048,26.587257098653073
95,2.134104636529376,1.5934858,25.332347583209934
96,2.134104636529376,1.6194358,24.11638307320476
97,2.134104636529376,1.653225,22.533088735660847
98,2.134104636529376,1.6747718,21.52344561418928
99,2.134104636529376,1.7138176,19.693834730490448
6,5.262275115586057,4.3807983,16.750868329394393
7,5.262275115586057,4.720841,10.288975257939112
8,5.262275115586057,4.3609776,17.127524618160507
9,5.262275115586057,4.571128,13.134000196957718
10,5.262275115586057,3.981947,24.330316113718386
11,5.262275115586057,4.5816517,12.934014528204422
12,5.262275115586057,5.085139,3.3661546372099864
13,5.262275115586057,4.271238,18.83286684235772
14,5.262275115586057,3.9033647,25.823630034192973
15,5.262275115586057,3.515987,33.18504178944847
16,5.262275115586057,3.6479583,30.67716532244182
17,5.262275115586057,4.053782,22.965221369177605
18,5.262275115586057,4.5063295,14.365375480067035
19,5.262275115586057,3.9852133,24.268245346570218
20,5.262275115586057,3.8599691,26.64828321752923
21,5.262275115586057,4.169954,20.75758618665087
22,5.262275115586057,3.9677622,24.599870879519862
23,5.262275115586057,4.8455997,7.918161918506652
24,5.262275115586057,4.1255693,21.60103276722293
25,5.262275115586057,4.3148284,18.0045075358443
26,5.262275115586057,3.9919627,24.139985394220037
27,5.262275115586057,4.0406623,23.214537440318438
28,5.262275115586057,4.339281,17.53982855626398
29,5.262275115586057,4.721383,10.278672416735104
30,5.262275115586057,4.411645,16.164684690443302
31,5.262275115586057,4.1770234,20.623241486834996
32,5.262275115586057,4.089236,22.291486233557084
33,5.262275115586057,3.951292,24.91285705947334
34,5.262275115586057,4.099478,22.096855867487665
35,5.262275115586057,3.7972972,27.839249072011206
36,5.262275115586057,3.9258304,25.396710016175632
37,5.262275115586057,3.9319472,25.280470045230132
38,5.262275115586057,5.6193314,6.785206710680673
39,5.262275115586057,3.6995888,29.6960213144853
40,5.262275115586057,4.757483,9.592659049072862
41,5.262275115586057,4.6277833,12.057366883277487
42,5.262275115586057,5.068502,3.6823077855018953
43,5.262275115586057,4.834312,8.132663991489343
44,5.262275115586057,5.2864823,0.4600143097651397
45,5.262275115586057,5.161407,1.9168158164390565
46,5.262275115586057,5.375433,2.1503598741623207
47,5.262275115586057,4.9448595,6.031908326993647
48,5.262275115586057,5.447006,3.510479895905387
49,5.262275115586057,4.655313,11.534214522615834
50,5.262275115586057,4.6282945,12.047653034754445
51,5.262275115586057,4.9141994,6.61454894843307
52,5.262275115586057,5.1410937,2.3028325581196336
53,5.262275115586057,5.179529,1.5724363265899877
54,5.262275115586057,5.2428603,0.36894305085510826
55,5.262275115586057,4.8219013,8.368505722374797
56,5.262275115586057,5.2586536,0.06881956491139003
57,5.262275115586057,4.5586023,13.372025731475684
58,5.262275115586057,4.704738,10.594979609266652
59,5.262275115586057,4.682966,11.008715252656168
60,5.262275115586057,4.997824,5.025410449477917
61,5.262275115586057,4.8193808,8.41640441947629
62,5.262275115586057,4.634123,11.936895226454874
63,5.262275115586057,4.831522,8.185682394202324
64,5.262275115586057,4.5262966,13.98593733356158
65,5.262275115586057,4.857738,7.6874942617878546
66,5.262275115586057,5.132428,2.4675058502924303
67,5.262275115586057,4.230914,19.599146320297113
68,5.262275115586057,4.4681115,15.091639701404045
69,5.262275115586057,4.7334065,10.050188563648819
70,5.262275115586057,5.03523,4.31457783638227
71,5.262275115586057,4.8858504,7.153268838724001
72,5.262275115586057,5.270718,0.16044357079894525
73,5.262275115586057,5.0554066,3.931161723923813
74,5.262275115586057,4.808626,8.62077581834633
75,5.262275115586057,4.2532253,19.17516220425875
76,5.262275115586057,4.4284334,15.845650008727578
77,5.262275115586057,4.9289055,6.335085513452539
78,5.262275115586057,5.0234065,4.539264952032776
79,5.262275115586057,4.823696,8.334398515433818
80,5.262275115586057,4.701929,10.648360469014074
81,5.262275115586057,4.52815,13.95071557123969
82,5.262275115586057,4.3945103,16.49029796733414
83,5.262275115586057,4.783277,9.102490278545417
84,5.262275115586057,4.8430634,7.966359642661558
85,5.262275115586057,5.7039113,8.392495245635502
86,5.262275115586057,5.188616,1.399761795381887
87,5.262275115586057,5.6145744,6.694809926290874
88,5.262275115586057,5.59203,6.266394773006461
89,5.262275115586057,4.9197288,6.509472654148377
90,5.262275115586057,4.895666,6.9667393873743615
91,5.262275115586057,4.7062254,10.566717022006047
92,5.262275115586057,5.213211,0.9323734494691132
93,5.262275115586057,4.6854258,10.961976418064893
94,5.262275115586057,4.7367744,9.986187712792248
95,5.262275115586057,5.3257804,1.2068026606774187
96,5.262275115586057,5.1525893,2.084379703461527
97,5.262275115586057,4.3714027,16.92941466456045
98,5.262275115586057,5.0306244,4.402102148774118
99,5.262275115586057,4.2379494,19.465454043143232
6,5.080851837788784,4.761743,6.280615520420168
7,5.080851837788784,4.406415,13.274090126303795
8,5.080851837788784,4.646779,8.543307132016775
9,5.080851837788784,5.1883974,2.1166838391760425
10,5.080851837788784,5.153385,1.4275819661826317
11,5.080851837788784,6.2269244,22.55670147848809
12,5.080851837788784,5.593471,10.089237569595454
13,5.080851837788784,5.564634,9.521671246070413
14,5.080851837788784,3.3083389,34.886137479286376
15,5.080851837788784,3.4886656,31.336994422813184
16,5.080851837788784,3.1057813,38.87282259132248
17,5.080851837788784,2.3341243,54.06037410211598
18,5.080851837788784,2.1387334,57.90600758938491
19,5.080851837788784,2.7370846,46.129414623066744
20,5.080851837788784,3.0623696,39.727240966546425
21,5.080851837788784,2.9274333,42.38302265455097
22,5.080851837788784,3.1963704,37.08987261816018
23,5.080851837788784,3.8001556,25.206328368309848
24,5.080851837788784,3.8947105,23.345323478936855
25,5.080851837788784,3.8283947,24.65053550785879
26,5.080851837788784,3.441894,32.25753939892934
27,5.080851837788784,3.673905,27.6911625633749
28,5.080851837788784,3.6672337,27.822463189231062
29,5.080851837788784,3.9149044,22.947874077221737
30,5.080851837788784,3.937045,22.512105783732146
31,5.080851837788784,3.8767512,23.698794843215005
32,5.080851837788784,3.798403,25.24082287889448
33,5.080851837788784,3.7981172,25.246449177111185
34,5.080851837788784,3.878067,23.672896978446047
35,5.080851837788784,4.177898,17.77170318031732
36,5.080851837788784,3.856543,24.096525794465574
37,5.080851837788784,3.728467,26.617285710253785
38,5.080851837788784,3.7825441,25.552953386384353
39,5.080851837788784,3.9530878,22.196357364711766
40,5.080851837788784,4.1450024,18.419145107048948
41,5.080851837788784,4.468327,12.055553121869513
42,5.080851837788784,4.931196,2.9454829583332316
43,5.080851837788784,4.808631,5.357780608082372
44,5.080851837788784,4.674408,7.999522359252574
45,5.080851837788784,4.251155,16.329878624303777
46,5.080851837788784,4.50875,11.259959829585167
47,5.080851837788784,4.5120206,11.195588220797246
48,5.080851837788784,4.0926843,19.448856223042792
49,5.080851837788784,4.121253,18.88657364579966
50,5.080851837788784,4.0027213,21.21948371153699
51,5.080851837788784,3.9996228,21.28046734091502
52,5.080851837788784,3.728406,26.618486988271695
53,5.080851837788784,3.7675996,25.84708818606685
54,5.080851837788784,3.7564049,26.067419467523905
55,5.080851837788784,3.7444735,26.302250550056538
56,5.080851837788784,3.5812562,29.514650977149454
57,5.080851837788784,3.5617006,29.899538577091338
58,5.080851837788784,3.5321074,30.481984793564802
59,5.080851837788784,3.5309448,30.50486538581221
60,5.080851837788784,3.4998007,31.117836264420482
61,5.080851837788784,3.4213963,32.66097172827273
62,5.080851837788784,3.4474173,32.148833123292874
63,5.080851837788784,3.430284,32.48604500189891
64,5.080851837788784,4.284463,15.674318685966732
65,5.080851837788784,4.4267473,12.873914386587085
66,5.080851837788784,5.0499086,0.6090159834647433
67,5.080851837788784,4.1491385,18.337739751366428
68,5.080851837788784,4.1521163,18.279130523070673
69,5.080851837788784,4.341385,14.553995544481216
70,5.080851837788784,5.0911665,0.20301041670524952
71,5.080851837788784,4.1716504,17.894665247431966
72,5.080851837788784,3.403308,33.01698173086216
73,5.080851837788784,4.9925866,1.737213126958287
74,5.080851837788784,3.1995094,37.028091265098375
75,5.080851837788784,4.881394,3.9256788960262945
76,5.080851837788784,5.148144,1.3244222163944968
77,5.080851837788784,5.147916,1.3199361937963594
78,5.080851837788784,5.669665,11.588864245236467
79,5.080851837788784,5.100455,0.38582053007161365
80,5.080851837788784,5.8861113,15.848905801239002
81,5.080851837788784,4.768134,6.154828572966533
82,5.080851837788784,4.852893,4.486628805468306
83,5.080851837788784,5.949005,17.08676648878953
84,5.080851837788784,5.2046986,2.4375189198035145
85,5.080851837788784,4.200372,17.32937009015954
86,5.080851837788784,4.141386,18.490320829610198
87,5.080851837788784,4.756706,6.379749111851398
88,5.080851837788784,4.1382623,18.551801863167515
89,5.080851837788784,4.2202587,16.93796931096429
90,5.080851837788784,4.151058,18.29995580370931
91,5.080851837788784,4.293415,15.498124986683395
92,5.080851837788784,4.6274505,8.923727479329552
93,5.080851837788784,4.1258416,18.79626193981247
94,5.080851837788784,4.0193415,20.892370076269028
95,5.080851837788784,4.2472258,16.407210896706818
96,5.080851837788784,3.65968,27.97113542142436
97,5.080851837788784,3.7564278,26.06696898826719
98,5.080851837788784,3.9336998,22.57794614259665
99,5.080851837788784,4.1445704,18.42764790301948
5,9.559905140973944,4.8643365,49.11731425260215
6,9.559905140973944,0.4863677,94.91242124987674
7,9.559905140973944,7.8705835,17.670903443306727
8,9.559905140973944,10.575585,10.624375549169837
9,9.559905140973944,8.0877285,15.399490046171637
10,9.559905140973944,6.192705,35.22210667261867
11,9.559905140973944,8.112072,15.14484849647415
12,9.559905140973944,8.378101,12.362087015191776
13,9.559905140973944,8.357864,12.573772891732588
14,9.559905140973944,8.546474,10.60084456113744
15,9.559905140973944,8.507747,11.005950676144307
16,9.559905140973944,8.845128,7.476821904049951
17,9.559905140973944,8.480999,11.285741146424236
18,9.559905140973944,8.4802065,11.294031012748713
19,9.559905140973944,8.433699,11.780519473694314
20,9.559905140973944,8.368497,12.462553012488783
21,9.559905140973944,8.456339,11.543694652342817
22,9.559905140973944,8.650248,9.515340933903147
23,9.559905140973944,8.749786,8.474129733240071
24,9.559905140973944,8.823571,7.702314248693138
25,9.559905140973944,9.043492,5.4018613799930035
26,9.559905140973944,9.298202,2.73751230938638
27,9.559905140973944,9.383877,1.841318902657034
28,9.559905140973944,9.649382,0.9359559041626884
29,9.559905140973944,9.672825,1.1811803253279187
30,9.559905140973944,9.522661,0.38958474292669104
31,9.559905140973944,9.642368,0.8625940787111751
32,9.559905140973944,9.437627,1.2790744310398532
33,9.559905140973944,9.210674,3.6530786648547577
34,9.559905140973944,9.377709,1.9058322185660546
35,9.559905140973944,9.319893,2.5106133809264026
36,9.559905140973944,9.259338,3.1440349839817867
37,9.559905140973944,9.373908,1.9455956447626457
38,9.559905140973944,9.291824,2.804220295080461
39,9.559905140973944,9.254232,3.1974452659327532
40,9.559905140973944,9.014369,5.706501497702863
41,9.559905140973944,9.370211,1.9842717118384572
42,9.559905140973944,9.391667,1.7598268232290473
43,9.559905140973944,9.137918,4.414130291683144
44,9.559905140973944,9.158784,4.195870381558905
45,9.559905140973944,8.894783,6.957413396328445
46,9.559905140973944,9.043147,5.405472609366602
47,9.559905140973944,9.335023,2.3523477621083093
48,9.559905140973944,8.821253,7.726565349818054
49,9.559905140973944,8.964696,6.226099545087624
50,9.559905140973944,9.091837,4.896159582656374
51,9.559905140973944,9.143745,4.3531783262889725
52,9.559905140973944,9.136633,4.427577632002514
53,9.559905140973944,9.328497,2.4206119681954323
54,9.559905140973944,9.339241,2.3082249236568484
55,9.559905140973944,9.358747,2.1041904640484983
56,9.559905140973944,9.586888,0.2822535571389976
57,9.559905140973944,9.414333,1.5227326560402903
58,9.559905140973944,9.461899,1.025181064223635
59,9.559905140973944,9.2764635,2.9649000506621204
60,9.559905140973944,9.284128,2.88472477310517
61,9.559905140973944,9.111045,4.69523756383411
62,9.559905140973944,9.177166,4.003587381072378
63,9.559905140973944,9.268169,3.0516593375742516
64,9.559905140973944,9.617427,0.6016977201262648
65,9.559905140973944,9.672262,1.175294619995257
66,9.559905140973944,9.696086,1.4244993740888465
67,9.559905140973944,9.75461,2.036682559087898
68,9.559905140973944,9.715254,1.6250024104975995
69,9.559905140973944,9.724171,1.718275876362659
70,9.559905140973944,9.726688,1.744611913783382
71,9.559905140973944,9.687289,1.332482855464321
72,9.559905140973944,9.653551,0.9795699782548856
73,9.559905140973944,9.616183,0.5886893137639077
74,9.559905140973944,9.651977,0.9630999790951835
75,9.559905140973944,9.489004,0.7416496795373534
76,9.559905140973944,9.598455,0.4032496926980683
77,9.559905140973944,9.488963,0.7420786377226152
78,9.559905140973944,9.418102,1.4833084060832082
79,9.559905140973944,9.532063,0.29124358501249203
80,9.559905140973944,9.616907,0.5962609245223656
81,9.559905140973944,9.524143,0.37408239362676554
82,9.559905140973944,9.4578285,1.0677576580538035
83,9.559905140973944,9.450324,1.1462570059567079
84,9.559905140973944,9.314062,2.5716052494075767
85,9.559905140973944,9.340304,2.2971019381552926
86,9.559905140973944,9.408626,1.582437649965679
87,9.559905140973944,9.340057,2.299685663038614
88,9.559905140973944,9.40279,1.643479397305604
89,9.559905140973944,9.346859,2.228538458915661
90,9.559905140973944,9.401674,1.6551510502534246
91,9.559905140973944,9.382378,1.857000815848464
92,9.559905140973944,9.317966,2.5307644398619558
93,9.559905140973944,9.176992,4.005402971530928
94,9.559905140973944,9.555048,0.05080753428739327
95,9.559905140973944,9.597498,0.39323401786079343
96,9.559905140973944,9.58522,0.2648059323477687
97,9.559905140973944,9.630092,0.7341759689699006
98,9.559905140973944,9.636585,0.8021009988175148
99,9.559905140973944,9.682173,1.2789628400241024
5,953.4561013457608,943.2406,1.0714180490747869
6,953.4561013457608,942.5859,1.140086561465618
7,953.4561013457608,943.76794,1.016109393620626
8,953.4561013457608,948.31714,0.5389826198219672
9,953.4561013457608,950.6056,0.2989661004240156
10,953.4561013457608,949.9591,0.3667704150733756
11,953.4561013457608,949.1172,0.45507221985748353
12,953.4561013457608,948.4635,0.5236319073475368
13,953.4561013457608,949.14935,0.45169864793336983
14,953.4561013457608,950.26776,0.3343982078243373
15,953.4561013457608,948.85144,0.4829441973861196
16,953.4561013457608,949.5166,0.4131810345227581
17,953.4561013457608,947.9503,0.5774554229793174
18,953.4561013457608,949.52045,0.41277774224340485
19,953.4561013457608,950.14465,0.3473099622283931
20,953.4561013457608,948.24927,0.5461010486257897
21,953.4561013457608,950.76965,0.2817589631716101
22,953.4561013457608,947.77924,0.5953987286781615
23,953.4561013457608,951.36835,0.21896699542278344
24,953.4561013457608,949.0589,0.4611856186952987
25,953.4561013457608,947.8804,0.5847915015846956
26,953.4561013457608,948.2152,0.5496730659572042
27,953.4561013457608,946.9981,0.6773246745696369
28,953.4561013457608,947.7279,0.6007823605342897
29,953.4561013457608,946.70636,0.7079236760824712
30,953.4561013457608,947.26605,0.6492222443099418
31,953.4561013457608,947.9534,0.5771289482769838
32,953.4561013457608,947.6901,0.6047448672155542
33,953.4561013457608,947.38464,0.6367841982975073
34,953.4561013457608,947.4528,0.6296337621699266
35,953.4561013457608,947.11487,0.6650786724997516
36,953.4561013457608,947.27545,0.6482364187381894
37,953.4561013457608,945.7905,0.803977654680814
38,953.4561013457608,946.00995,0.7809643888986718
39,953.4561013457608,946.15045,0.7662282170403989
40,953.4561013457608,946.6327,0.7156502440376994
41,953.4561013457608,946.63837,0.715054907815797
42,953.4561013457608,945.2402,0.8616996623463425
43,953.4561013457608,945.26776,0.8588062002786017
44,953.4561013457608,945.65283,0.8184193591605113
45,953.4561013457608,946.25824,0.7549232302890045
46,953.4561013457608,946.61505,0.7175002673509231
47,953.4561013457608,945.1008,0.8763142063743342
48,953.4561013457608,945.9097,0.7914755940208631
49,953.4561013457608,946.46265,0.7334847248357655
50,953.4561013457608,946.2288,0.7580087362992944
51,953.4561013457608,945.7459,0.8086571254142619
52,953.4561013457608,945.09454,0.876973557243753
53,953.4561013457608,945.5115,0.8332451515253072
54,953.4561013457608,946.29407,0.7511655704797924
55,953.4561013457608,945.8841,0.7941642092165514
56,953.4561013457608,946.25946,0.7547952009939717
57,953.4561013457608,946.7734,0.7008948677851716
58,953.4561013457608,946.6016,0.7189085895962837
59,953.4561013457608,946.88605,0.689077763853646
60,953.4561013457608,945.43317,0.84145823080166
61,953.4561013457608,945.7139,0.8120114929441208
62,953.4561013457608,946.6727,0.7114508831606242
63,953.4561013457608,946.1621,0.7650055372728359
64,953.4561013457608,946.19434,0.7616255638839705
65,953.4561013457608,946.36163,0.744079148999728
66,953.4561013457608,945.9511,0.7871354009192517
67,953.4561013457608,946.7433,0.7040507899077296
68,953.4561013457608,946.738,0.7046077173411222
69,953.4561013457608,946.3852,0.7416081836055954
70,953.4561013457608,946.82495,0.6954856300700366
71,953.4561013457608,947.3766,0.6376291916447236
72,953.4561013457608,946.1224,0.7691728908261528
73,953.4561013457608,946.33167,0.7472222681927828
74,953.4561013457608,946.7845,0.6997298012003733
75,953.4561013457608,946.21344,0.7596219054167075
76,953.4561013457608,946.98035,0.6791875008123638
77,953.4561013457608,946.15894,0.765338413439921
78,953.4561013457608,946.2332,0.7575478308371765
79,953.4561013457608,947.5002,0.6246662255226547
80,953.4561013457608,947.45245,0.6296721709584364
81,953.4561013457608,947.3082,0.6447988321665593
82,953.4561013457608,947.8764,0.5852075967935522
83,953.4561013457608,947.41736,0.6333530131906289
84,953.4561013457608,947.78625,0.5946625602317229
85,953.4561013457608,947.93317,0.579254234574528
86,953.4561013457608,947.784,0.5948994144275336
87,953.4561013457608,948.1862,0.5527137617142327
88,953.4561013457608,948.2988,0.5409030592474589
89,953.4561013457608,947.559,0.6184952135020748
90,953.4561013457608,948.2357,0.5475221738006535
91,953.4561013457608,948.1372,0.5578541379097989
92,953.4561013457608,948.19305,0.5519967976620491
93,953.4561013457608,947.5994,0.6142574438364898
94,953.4561013457608,948.593,0.510047999144559
95,953.4561013457608,947.85004,0.5879730295662602
96,953.4561013457608,948.403,0.5299757589164111
97,953.4561013457608,947.50476,0.6241861156662818
98,953.4561013457608,947.90564,0.5821412951775171
99,953.4561013457608,948.26086,0.5448847703229782
5,5.06592152743261,82.08493,1520.3356087420923
6,5.06592152743261,3.6360147,28.225996390855435
7,5.06592152743261,6.0107203,18.65008607894748
8,5.06592152743261,3.4179177,32.53117503073009
9,5.06592152743261,5.237161,3.380226700225942
10,5.06592152743261,5.254861,3.7296146325003674
11,5.06592152743261,5.2905965,4.435026411062351
12,5.06592152743261,3.364352,33.588549099697836
13,5.06592152743261,4.4011593,13.122237234307999
14,5.06592152743261,3.7878256,25.22928821735466
15,5.06592152743261,4.1437764,18.20290949357412
16,5.06592152743261,4.035749,20.335343989567306
17,5.06592152743261,3.945061,22.125501805820708
18,5.06592152743261,3.6136522,28.66742586238861
19,5.06592152743261,3.8567562,23.868615227410793
20,5.06592152743261,3.916366,22.69193118954452
21,5.06592152743261,3.926878,22.48442945277926
22,5.06592152743261,3.857423,23.855451644790417
23,5.06592152743261,3.8427658,24.144782202084997
24,5.06592152743261,3.7690907,25.599110999731938
25,5.06592152743261,3.5308063,30.30278333557821
26,5.06592152743261,3.6193473,28.555005948890948
27,5.06592152743261,3.6951165,27.05934152516078
28,5.06592152743261,4.0241556,20.564193602902474
29,5.06592152743261,3.9753046,21.528500154416534
30,5.06592152743261,3.882451,23.361405493351697
31,5.06592152743261,3.9402103,22.221251926811618
32,5.06592152743261,4.1112666,18.844644735541998
33,5.06592152743261,4.1863766,17.361993292128364
34,5.06592152743261,4.6377506,8.451984490949147
35,5.06592152743261,3.820178,24.59065914790357
36,5.06592152743261,4.642206,8.364032745504167
37,5.06592152743261,4.063139,19.794672306122834
38,5.06592152743261,3.921142,22.597654147338087
39,5.06592152743261,4.9211454,2.8578430893704088
40,5.06592152743261,4.9641724,2.008502571553374
41,5.06592152743261,4.0111527,20.820866991872848
42,5.06592152743261,4.6599236,8.014296545402102
43,5.06592152743261,4.4448957,12.258890702233458
44,5.06592152743261,4.867025,3.9261687696208205
45,5.06592152743261,4.5018506,11.134616266104947
46,5.06592152743261,5.724252,12.99528018685152
47,5.06592152743261,5.706547,12.645779302849213
48,5.06592152743261,5.3413906,5.437689486836716
49,5.06592152743261,4.2125225,16.84587919685448
50,5.06592152743261,3.4716227,31.471052469717193
51,5.06592152743261,4.7786226,5.671207076906916
52,5.06592152743261,4.8331237,4.595370106752278
53,5.06592152743261,4.795082,5.346301431651155
54,5.06592152743261,4.8030095,5.1898162253130975
55,5.06592152743261,4.7994432,5.260213389716246
56,5.06592152743261,4.9632077,2.027544350345668
57,5.06592152743261,4.743696,6.360645598617431
58,5.06592152743261,4.471032,11.74296485983938
59,5.06592152743261,5.1230426,1.127555089901185
60,5.06592152743261,4.046375,20.125592630888374
61,5.06592152743261,3.9706464,21.620452273557373
62,5.06592152743261,3.959322,21.843993155682035
63,5.06592152743261,4.087459,19.314599224687655
64,5.06592152743261,3.9121637,22.774884821030675
65,5.06592152743261,4.3976316,13.191871974547936
66,5.06592152743261,4.613564,8.929422032067059
67,5.06592152743261,5.2344,3.3257180788783516
68,5.06592152743261,5.445003,7.482972312124095
69,5.06592152743261,5.4825034,8.223220286094028
70,5.06592152743261,5.253549,3.7037204488831645
71,5.06592152743261,5.4458423,7.499538565546951
72,5.06592152743261,5.3087616,4.79360108387127
73,5.06592152743261,5.563341,9.818936409118654
74,5.06592152743261,5.3364987,5.341125172140648
75,5.06592152743261,5.2938166,4.498589995928571
76,5.06592152743261,4.8396826,4.465899188666265
77,5.06592152743261,4.468423,11.794470847754077
78,5.06592152743261,5.2646866,3.9235715745636455
79,5.06592152743261,4.7654796,5.930647783210427
80,5.06592152743261,5.038618,0.53896294121817
81,5.06592152743261,5.051131,0.29196575026978233
82,5.06592152743261,4.883972,3.5916339895630243
83,5.06592152743261,4.8000917,5.2474121938894935
84,5.06592152743261,4.5943832,9.308045636575228
85,5.06592152743261,4.312069,14.880857986872039
86,5.06592152743261,4.2485566,16.134575103154596
87,5.06592152743261,4.4405694,12.34429162115708
88,5.06592152743261,4.802031,5.20913097078111
89,5.06592152743261,4.80787,5.093873145120387
90,5.06592152743261,4.7903256,5.440192555453989
91,5.06592152743261,5.0687656,0.05614206242196808
92,5.06592152743261,5.240844,3.452920549762712
93,5.06592152743261,5.070749,0.09528924877745547
94,5.06592152743261,4.8404775,4.450208311134503
95,5.06592152743261,4.7598934,6.040916907556312
96,5.06592152743261,4.8313017,4.631335819439058
97,5.06592152743261,4.5277796,10.622784923846632
98,5.06592152743261,4.7237873,6.753642310498726
99,5.06592152743261,4.902634,3.223251341716255
5,4.442297356713233,2.7837903,37.33444372530708
6,4.442297356713233,3.1110516,29.9675075837326
7,4.442297356713233,3.258102,26.657274861815335
8,4.442297356713233,3.4509637,22.315787114851236
9,4.442297356713233,4.6393237,4.435235619341935
10,4.442297356713233,5.0295887,13.22044193507371
11,4.442297356713233,4.572468,2.930250651616791
12,4.442297356713233,4.3179064,2.8001497204041397
13,4.442297356713233,5.538196,24.6696392017563
14,4.442297356713233,5.324679,19.863180473746795
15,4.442297356713233,3.9600623,10.855533805911431
16,4.442297356713233,2.872224,35.343722811734025
17,4.442297356713233,3.4673321,21.947320355081033
18,4.442297356713233,4.9480834,11.385686355478605
19,4.442297356713233,4.9096804,10.521200457159118
20,4.442297356713233,4.761665,7.189242075505355
21,4.442297356713233,2.811777,36.70443716202416
22,4.442297356713233,4.096853,7.776259659943001
23,4.442297356713233,3.8934214,12.355677729890942
24,4.442297356713233,4.594039,3.415836321162178
25,4.442297356713233,4.850861,9.19712668963111
26,4.442297356713233,3.9168754,11.827708776022641
27,4.442297356713233,3.659645,17.61818746698883
28,4.442297356713233,3.9187748,11.784949800943414
29,4.442297356713233,3.945193,11.190252801743117
30,4.442297356713233,3.8129873,14.166319329941556
31,4.442297356713233,3.897562,12.26246885324968
32,4.442297356713233,4.242859,4.4895344453493236
33,4.442297356713233,4.068159,8.422179410261176
34,4.442297356713233,3.9089017,12.007203085367395
35,4.442297356713233,4.4450684,0.062377694225698915
36,4.442297356713233,4.617268,3.9387441838418615
37,4.442297356713233,3.940476,11.29643911050959
38,4.442297356713233,3.8961215,12.294896332530298
39,4.442297356713233,4.6100388,3.776005682228669
40,4.442297356713233,4.576626,3.0238513200467785
41,4.442297356713233,4.62092,4.02095605534476
42,4.442297356713233,4.746155,6.840096554631249
43,4.442297356713233,4.3863726,1.258915961705594
44,4.442297356713233,3.8968923,12.27754478659944
45,4.442297356713233,3.7967184,14.532548046206294
